시간,시가,고가,저가,종가,200,400,600,800,1000,1200
27/10:50:47,272.4,272.4,272.4,272.4,272.45,272.49,272.56,272.63,272.65,272.66
27/10:50:47,272.4,272.4,272.4,272.4,272.46,272.49,272.56,272.63,272.65,272.66
27/10:50:48,272.4,272.4,272.4,272.4,272.45,272.49,272.55,272.62,272.65,272.65
27/10:50:48,272.45,272.45,272.45,272.45,272.45,272.49,272.55,272.62,272.65,272.65
27/10:50:50,272.45,272.45,272.45,272.45,272.45,272.48,272.55,272.62,272.65,272.65
27/10:50:50,272.4,272.4,272.4,272.4,272.45,272.48,272.55,272.62,272.65,272.65
27/10:50:51,272.4,272.4,272.4,272.4,272.44,272.48,272.55,272.62,272.65,272.65
27/10:50:53,272.4,272.4,272.4,272.4,272.44,272.48,272.55,272.62,272.65,272.65
27/10:50:55,272.4,272.4,272.4,272.4,272.44,272.48,272.55,272.62,272.65,272.65
27/10:50:56,272.4,272.4,272.4,272.4,272.44,272.48,272.55,272.62,272.64,272.65
27/10:50:56,272.45,272.45,272.45,272.45,272.44,272.48,272.55,272.62,272.64,272.65
27/10:50:57,272.4,272.4,272.4,272.4,272.44,272.48,272.54,272.62,272.64,272.65
27/10:50:57,272.4,272.4,272.4,272.4,272.44,272.48,272.54,272.62,272.64,272.65
27/10:50:57,272.4,272.4,272.4,272.4,272.44,272.48,272.55,272.62,272.64,272.65
27/10:50:57,272.4,272.4,272.4,272.4,272.44,272.48,272.55,272.62,272.64,272.65
27/10:50:58,272.4,272.4,272.4,272.4,272.43,272.48,272.54,272.61,272.64,272.65
27/10:50:58,272.4,272.4,272.4,272.4,272.44,272.48,272.54,272.61,272.64,272.65
27/10:50:58,272.4,272.4,272.4,272.4,272.44,272.48,272.54,272.62,272.64,272.65
27/10:50:58,272.4,272.4,272.4,272.4,272.44,272.48,272.54,272.62,272.64,272.65
27/10:50:58,272.4,272.4,272.4,272.4,272.44,272.48,272.54,272.62,272.64,272.65
27/10:50:58,272.4,272.4,272.4,272.4,272.44,272.48,272.54,272.62,272.64,272.65
27/10:50:58,272.4,272.4,272.4,272.4,272.44,272.48,272.54,272.62,272.64,272.65
27/10:51:00,272.35,272.35,272.35,272.35,272.42,272.47,272.53,272.61,272.64,272.64
27/10:51:00,272.35,272.35,272.35,272.35,272.43,272.47,272.53,272.61,272.64,272.64
27/10:51:00,272.4,272.4,272.4,272.4,272.43,272.47,272.53,272.61,272.64,272.64
27/10:51:00,272.35,272.35,272.35,272.35,272.43,272.48,272.53,272.61,272.64,272.64
27/10:51:00,272.35,272.35,272.35,272.35,272.43,272.48,272.53,272.61,272.64,272.64
27/10:51:00,272.35,272.35,272.35,272.35,272.43,272.48,272.53,272.61,272.64,272.64
27/10:51:00,272.35,272.35,272.35,272.35,272.43,272.48,272.53,272.61,272.64,272.64
27/10:51:00,272.35,272.35,272.35,272.35,272.43,272.48,272.53,272.61,272.64,272.64
27/10:51:00,272.35,272.35,272.35,272.35,272.43,272.48,272.54,272.61,272.64,272.64
27/10:51:00,272.35,272.35,272.35,272.35,272.43,272.48,272.54,272.61,272.64,272.64
27/10:51:00,272.35,272.35,272.35,272.35,272.43,272.48,272.54,272.61,272.64,272.64
27/10:51:00,272.35,272.35,272.35,272.35,272.43,272.48,272.54,272.61,272.64,272.65
27/10:51:00,272.4,272.4,272.4,272.4,272.43,272.48,272.54,272.61,272.64,272.65
27/10:51:00,272.4,272.4,272.4,272.4,272.43,272.48,272.54,272.61,272.64,272.65
27/10:51:00,272.35,272.35,272.35,272.35,272.43,272.48,272.54,272.61,272.64,272.65
27/10:51:01,272.35,272.35,272.35,272.35,272.42,272.47,272.53,272.6,272.64,272.64
27/10:51:02,272.35,272.35,272.35,272.35,272.42,272.47,272.53,272.6,272.63,272.64
27/10:51:02,272.35,272.35,272.35,272.35,272.42,272.47,272.53,272.6,272.63,272.64
27/10:51:02,272.35,272.35,272.35,272.35,272.42,272.47,272.53,272.6,272.64,272.64
27/10:51:02,272.35,272.35,272.35,272.35,272.42,272.47,272.53,272.6,272.64,272.64
27/10:51:02,272.35,272.35,272.35,272.35,272.42,272.47,272.53,272.6,272.64,272.64
27/10:51:03,272.3,272.3,272.3,272.3,272.41,272.46,272.51,272.59,272.63,272.63
27/10:51:03,272.3,272.3,272.3,272.3,272.41,272.46,272.51,272.59,272.63,272.63
27/10:51:03,272.3,272.3,272.3,272.3,272.41,272.46,272.52,272.59,272.63,272.64
27/10:51:03,272.3,272.3,272.3,272.3,272.41,272.46,272.52,272.59,272.63,272.64
27/10:51:03,272.3,272.3,272.3,272.3,272.41,272.47,272.52,272.59,272.63,272.64
27/10:51:03,272.3,272.3,272.3,272.3,272.41,272.47,272.52,272.59,272.63,272.64
27/10:51:03,272.3,272.3,272.3,272.3,272.41,272.47,272.52,272.59,272.63,272.64
27/10:51:03,272.3,272.3,272.3,272.3,272.41,272.47,272.52,272.59,272.63,272.64
27/10:51:03,272.3,272.3,272.3,272.3,272.41,272.47,272.52,272.6,272.63,272.64
27/10:51:03,272.3,272.3,272.3,272.3,272.41,272.47,272.52,272.6,272.63,272.64
27/10:51:03,272.3,272.3,272.3,272.3,272.42,272.47,272.52,272.6,272.63,272.64
27/10:51:03,272.3,272.3,272.3,272.3,272.42,272.47,272.52,272.6,272.63,272.64
27/10:51:03,272.3,272.3,272.3,272.3,272.42,272.47,272.52,272.6,272.63,272.64
27/10:51:03,272.3,272.3,272.3,272.3,272.42,272.47,272.52,272.6,272.63,272.64
27/10:51:03,272.3,272.3,272.3,272.3,272.42,272.47,272.52,272.6,272.63,272.64
27/10:51:03,272.3,272.3,272.3,272.3,272.42,272.47,272.52,272.6,272.63,272.64
27/10:51:03,272.3,272.3,272.3,272.3,272.42,272.47,272.53,272.6,272.63,272.64
27/10:51:04,272.3,272.3,272.3,272.3,272.39,272.45,272.5,272.58,272.62,272.63
27/10:51:04,272.3,272.3,272.3,272.3,272.39,272.45,272.5,272.58,272.62,272.63
27/10:51:04,272.3,272.3,272.3,272.3,272.4,272.46,272.5,272.58,272.62,272.63
27/10:51:04,272.3,272.3,272.3,272.3,272.4,272.46,272.5,272.58,272.62,272.63
27/10:51:04,272.3,272.3,272.3,272.3,272.4,272.46,272.5,272.58,272.62,272.63
27/10:51:04,272.3,272.3,272.3,272.3,272.4,272.46,272.5,272.58,272.62,272.63
27/10:51:04,272.3,272.3,272.3,272.3,272.4,272.46,272.5,272.58,272.62,272.63
27/10:51:04,272.3,272.3,272.3,272.3,272.4,272.46,272.51,272.58,272.62,272.63
27/10:51:04,272.3,272.3,272.3,272.3,272.4,272.46,272.51,272.58,272.62,272.63
27/10:51:04,272.3,272.3,272.3,272.3,272.4,272.46,272.51,272.58,272.62,272.63
27/10:51:04,272.3,272.3,272.3,272.3,272.4,272.46,272.51,272.58,272.62,272.63
27/10:51:04,272.3,272.3,272.3,272.3,272.4,272.46,272.51,272.58,272.62,272.63
27/10:51:04,272.3,272.3,272.3,272.3,272.4,272.46,272.51,272.59,272.63,272.63
27/10:51:04,272.3,272.3,272.3,272.3,272.4,272.46,272.51,272.59,272.63,272.63
27/10:51:04,272.3,272.3,272.3,272.3,272.4,272.46,272.51,272.59,272.63,272.63
27/10:51:04,272.3,272.3,272.3,272.3,272.41,272.46,272.51,272.59,272.63,272.63
27/10:51:04,272.3,272.3,272.3,272.3,272.41,272.46,272.51,272.59,272.63,272.63
27/10:51:04,272.3,272.3,272.3,272.3,272.41,272.46,272.51,272.59,272.63,272.63
27/10:51:05,272.3,272.3,272.3,272.3,272.39,272.45,272.5,272.58,272.62,272.63
27/10:51:05,272.3,272.3,272.3,272.3,272.39,272.45,272.5,272.58,272.62,272.63
27/10:51:05,272.3,272.3,272.3,272.3,272.39,272.45,272.5,272.58,272.62,272.63
27/10:51:06,272.3,272.3,272.3,272.3,272.39,272.45,272.49,272.57,272.62,272.63
27/10:51:06,272.3,272.3,272.3,272.3,272.39,272.45,272.5,272.57,272.62,272.63
27/10:51:06,272.3,272.3,272.3,272.3,272.39,272.45,272.5,272.57,272.62,272.63
27/10:51:06,272.3,272.3,272.3,272.3,272.39,272.45,272.5,272.57,272.62,272.63
27/10:51:08,272.25,272.25,272.25,272.25,272.37,272.44,272.48,272.56,272.61,272.62
27/10:51:08,272.25,272.25,272.25,272.25,272.37,272.44,272.48,272.56,272.61,272.62
27/10:51:08,272.25,272.25,272.25,272.25,272.38,272.44,272.48,272.56,272.61,272.62
27/10:51:08,272.3,272.3,272.3,272.3,272.38,272.44,272.49,272.56,272.61,272.62
27/10:51:08,272.25,272.25,272.25,272.25,272.38,272.44,272.49,272.56,272.61,272.62
27/10:51:08,272.25,272.25,272.25,272.25,272.38,272.44,272.49,272.57,272.61,272.62
27/10:51:08,272.25,272.25,272.25,272.25,272.38,272.45,272.49,272.57,272.61,272.62
27/10:51:08,272.25,272.25,272.25,272.25,272.38,272.45,272.49,272.57,272.61,272.62
27/10:51:08,272.25,272.25,272.25,272.25,272.38,272.45,272.49,272.57,272.61,272.62
27/10:51:08,272.25,272.25,272.25,272.25,272.38,272.45,272.49,272.57,272.61,272.63
27/10:51:08,272.25,272.25,272.25,272.25,272.38,272.45,272.49,272.57,272.62,272.63
27/10:51:08,272.25,272.25,272.25,272.25,272.38,272.45,272.49,272.57,272.62,272.63
27/10:51:08,272.25,272.25,272.25,272.25,272.39,272.45,272.49,272.57,272.62,272.63
27/10:51:08,272.25,272.25,272.25,272.25,272.39,272.45,272.49,272.57,272.62,272.63
27/10:51:08,272.25,272.25,272.25,272.25,272.39,272.45,272.49,272.57,272.62,272.63
27/10:51:09,272.25,272.25,272.25,272.25,272.37,272.44,272.48,272.56,272.61,272.62
27/10:51:09,272.3,272.3,272.3,272.3,272.37,272.44,272.48,272.56,272.61,272.62
27/10:51:10,272.3,272.3,272.3,272.3,272.37,272.44,272.48,272.56,272.61,272.62
27/10:51:10,272.3,272.3,272.3,272.3,272.37,272.44,272.48,272.56,272.61,272.62
27/10:51:10,272.3,272.3,272.3,272.3,272.37,272.44,272.48,272.56,272.61,272.62
27/10:51:10,272.3,272.3,272.3,272.3,272.37,272.44,272.48,272.56,272.61,272.62
27/10:51:10,272.3,272.3,272.3,272.3,272.37,272.44,272.48,272.56,272.61,272.62
27/10:51:10,272.3,272.3,272.3,272.3,272.37,272.44,272.48,272.56,272.61,272.62
27/10:51:10,272.3,272.3,272.3,272.3,272.37,272.44,272.48,272.56,272.61,272.62
27/10:51:11,272.35,272.35,272.35,272.35,272.36,272.44,272.47,272.55,272.6,272.62
27/10:51:11,272.35,272.35,272.35,272.35,272.36,272.44,272.47,272.55,272.6,272.62
27/10:51:11,272.35,272.35,272.35,272.35,272.36,272.44,272.47,272.55,272.6,272.62
27/10:51:11,272.3,272.3,272.3,272.3,272.36,272.44,272.47,272.55,272.61,272.62
27/10:51:11,272.25,272.25,272.25,272.25,272.36,272.44,272.47,272.55,272.61,272.62
27/10:51:11,272.3,272.3,272.3,272.3,272.37,272.44,272.48,272.55,272.61,272.62
27/10:51:11,272.3,272.3,272.3,272.3,272.37,272.44,272.48,272.55,272.61,272.62
27/10:51:13,272.3,272.3,272.3,272.3,272.36,272.44,272.47,272.55,272.6,272.62
27/10:51:14,272.3,272.3,272.3,272.3,272.36,272.44,272.47,272.55,272.6,272.62
27/10:51:15,272.3,272.3,272.3,272.3,272.36,272.43,272.47,272.55,272.6,272.62
27/10:51:17,272.3,272.3,272.3,272.3,272.36,272.43,272.47,272.55,272.6,272.62
27/10:51:18,272.3,272.3,272.3,272.3,272.35,272.43,272.47,272.55,272.6,272.62
27/10:51:18,272.3,272.3,272.3,272.3,272.35,272.43,272.47,272.55,272.6,272.62
27/10:51:18,272.3,272.3,272.3,272.3,272.36,272.43,272.47,272.55,272.6,272.62
27/10:51:18,272.3,272.3,272.3,272.3,272.36,272.43,272.47,272.55,272.6,272.62
27/10:51:19,272.3,272.3,272.3,272.3,272.35,272.43,272.47,272.54,272.6,272.61
27/10:51:20,272.35,272.35,272.35,272.35,272.35,272.43,272.46,272.54,272.6,272.61
27/10:51:20,272.3,272.3,272.3,272.3,272.35,272.43,272.47,272.54,272.6,272.61
27/10:51:21,272.3,272.3,272.3,272.3,272.35,272.43,272.46,272.54,272.6,272.61
27/10:51:21,272.3,272.3,272.3,272.3,272.35,272.43,272.46,272.54,272.6,272.61
27/10:51:21,272.3,272.3,272.3,272.3,272.35,272.43,272.46,272.54,272.6,272.61
27/10:51:23,272.3,272.3,272.3,272.3,272.35,272.43,272.46,272.54,272.6,272.61
27/10:51:23,272.3,272.3,272.3,272.3,272.35,272.43,272.46,272.54,272.6,272.61
27/10:51:24,272.3,272.3,272.3,272.3,272.35,272.43,272.46,272.54,272.6,272.61
27/10:51:28,272.3,272.3,272.3,272.3,272.34,272.42,272.46,272.53,272.59,272.61
27/10:51:28,272.3,272.3,272.3,272.3,272.35,272.43,272.46,272.54,272.59,272.61
27/10:51:28,272.3,272.3,272.3,272.3,272.35,272.43,272.46,272.54,272.59,272.61
27/10:51:28,272.25,272.25,272.25,272.25,272.35,272.43,272.46,272.54,272.6,272.61
27/10:51:28,272.3,272.3,272.3,272.3,272.35,272.43,272.46,272.54,272.6,272.61
27/10:51:29,272.3,272.3,272.3,272.3,272.34,272.42,272.46,272.53,272.59,272.61
27/10:51:29,272.25,272.25,272.25,272.25,272.34,272.42,272.46,272.53,272.59,272.61
27/10:51:29,272.25,272.25,272.25,272.25,272.34,272.42,272.46,272.53,272.59,272.61
27/10:51:29,272.3,272.3,272.3,272.3,272.34,272.42,272.46,272.53,272.59,272.61
27/10:51:30,272.25,272.25,272.25,272.25,272.34,272.42,272.45,272.53,272.59,272.61
27/10:51:30,272.25,272.25,272.25,272.25,272.34,272.42,272.45,272.53,272.59,272.61
27/10:51:30,272.25,272.25,272.25,272.25,272.34,272.42,272.45,272.53,272.59,272.61
27/10:51:30,272.25,272.25,272.25,272.25,272.34,272.42,272.45,272.53,272.59,272.61
27/10:51:30,272.25,272.25,272.25,272.25,272.34,272.42,272.45,272.53,272.59,272.61
27/10:51:31,272.25,272.25,272.25,272.25,272.34,272.42,272.45,272.53,272.59,272.61
27/10:51:31,272.25,272.25,272.25,272.25,272.34,272.42,272.45,272.53,272.59,272.61
27/10:51:32,272.25,272.25,272.25,272.25,272.33,272.41,272.45,272.52,272.59,272.61
27/10:51:32,272.25,272.25,272.25,272.25,272.33,272.41,272.45,272.52,272.59,272.61
27/10:51:32,272.25,272.25,272.25,272.25,272.33,272.41,272.45,272.52,272.59,272.61
27/10:51:32,272.25,272.25,272.25,272.25,272.34,272.41,272.45,272.53,272.59,272.61
27/10:51:33,272.25,272.25,272.25,272.25,272.33,272.41,272.45,272.52,272.58,272.61
27/10:51:33,272.3,272.3,272.3,272.3,272.33,272.41,272.45,272.52,272.59,272.61
27/10:51:34,272.25,272.25,272.25,272.25,272.33,272.41,272.44,272.52,272.58,272.6
27/10:51:34,272.25,272.25,272.25,272.25,272.33,272.41,272.44,272.52,272.58,272.6
27/10:51:34,272.25,272.25,272.25,272.25,272.33,272.41,272.44,272.52,272.58,272.6
27/10:51:34,272.25,272.25,272.25,272.25,272.33,272.41,272.45,272.52,272.58,272.6
27/10:51:34,272.25,272.25,272.25,272.25,272.33,272.41,272.45,272.52,272.58,272.61
27/10:51:35,272.25,272.25,272.25,272.25,272.33,272.4,272.44,272.52,272.58,272.6
27/10:51:35,272.25,272.25,272.25,272.25,272.33,272.4,272.44,272.52,272.58,272.6
27/10:51:35,272.25,272.25,272.25,272.25,272.33,272.41,272.44,272.52,272.58,272.6
27/10:51:36,272.25,272.25,272.25,272.25,272.32,272.4,272.44,272.51,272.58,272.6
27/10:51:36,272.25,272.25,272.25,272.25,272.32,272.4,272.44,272.52,272.58,272.6
27/10:51:37,272.25,272.25,272.25,272.25,272.32,272.4,272.44,272.51,272.58,272.6
27/10:51:38,272.25,272.25,272.25,272.25,272.32,272.39,272.43,272.5,272.57,272.6
27/10:51:38,272.25,272.25,272.25,272.25,272.32,272.39,272.43,272.51,272.57,272.6
27/10:51:38,272.25,272.25,272.25,272.25,272.32,272.39,272.43,272.51,272.57,272.6
27/10:51:38,272.25,272.25,272.25,272.25,272.32,272.39,272.44,272.51,272.57,272.6
27/10:51:38,272.25,272.25,272.25,272.25,272.32,272.39,272.44,272.51,272.57,272.6
27/10:51:38,272.25,272.25,272.25,272.25,272.32,272.39,272.44,272.51,272.57,272.6
27/10:51:38,272.25,272.25,272.25,272.25,272.32,272.39,272.44,272.51,272.57,272.6
27/10:51:38,272.25,272.25,272.25,272.25,272.32,272.4,272.44,272.51,272.58,272.6
27/10:51:38,272.25,272.25,272.25,272.25,272.32,272.4,272.44,272.51,272.58,272.6
27/10:51:38,272.25,272.25,272.25,272.25,272.32,272.4,272.44,272.51,272.58,272.6
27/10:51:38,272.25,272.25,272.25,272.25,272.32,272.4,272.44,272.51,272.58,272.6
27/10:51:38,272.25,272.25,272.25,272.25,272.32,272.4,272.44,272.51,272.58,272.6
27/10:51:38,272.25,272.25,272.25,272.25,272.32,272.4,272.44,272.51,272.58,272.6
27/10:51:39,272.25,272.25,272.25,272.25,272.31,272.38,272.43,272.5,272.57,272.59
27/10:51:39,272.2,272.2,272.2,272.2,272.31,272.39,272.43,272.5,272.57,272.59
27/10:51:39,272.25,272.25,272.25,272.25,272.31,272.39,272.43,272.5,272.57,272.6
27/10:51:39,272.2,272.2,272.2,272.2,272.31,272.39,272.43,272.5,272.57,272.6
27/10:51:39,272.2,272.2,272.2,272.2,272.31,272.39,272.43,272.5,272.57,272.6
27/10:51:39,272.2,272.2,272.2,272.2,272.31,272.39,272.43,272.5,272.57,272.6
27/10:51:39,272.2,272.2,272.2,272.2,272.31,272.39,272.43,272.5,272.57,272.6
27/10:51:40,272.2,272.2,272.2,272.2,272.3,272.38,272.43,272.49,272.56,272.59
27/10:51:40,272.25,272.25,272.25,272.25,272.3,272.38,272.43,272.49,272.56,272.59
27/10:51:40,272.2,272.2,272.2,272.2,272.3,272.38,272.43,272.49,272.56,272.59
27/10:51:40,272.2,272.2,272.2,272.2,272.3,272.38,272.43,272.5,272.56,272.59
27/10:51:40,272.2,272.2,272.2,272.2,272.31,272.38,272.43,272.5,272.56,272.59
27/10:51:40,272.2,272.2,272.2,272.2,272.31,272.38,272.43,272.5,272.57,272.59
27/10:51:40,272.2,272.2,272.2,272.2,272.31,272.38,272.43,272.5,272.57,272.59
27/10:51:40,272.2,272.2,272.2,272.2,272.31,272.38,272.43,272.5,272.57,272.59
27/10:51:41,272.2,272.2,272.2,272.2,272.3,272.37,272.42,272.49,272.56,272.59
27/10:51:41,272.2,272.2,272.2,272.2,272.3,272.38,272.42,272.49,272.56,272.59
27/10:51:41,272.2,272.2,272.2,272.2,272.3,272.38,272.43,272.49,272.56,272.59
27/10:51:42,272.2,272.2,272.2,272.2,272.3,272.37,272.42,272.49,272.56,272.59
27/10:51:42,272.2,272.2,272.2,272.2,272.3,272.37,272.42,272.49,272.56,272.59
27/10:51:43,272.2,272.2,272.2,272.2,272.29,272.37,272.42,272.49,272.56,272.59
27/10:51:43,272.2,272.2,272.2,272.2,272.29,272.37,272.42,272.49,272.56,272.59
27/10:51:43,272.2,272.2,272.2,272.2,272.3,272.37,272.42,272.49,272.56,272.59
27/10:51:44,272.2,272.2,272.2,272.2,272.29,272.37,272.42,272.48,272.55,272.59
27/10:51:44,272.2,272.2,272.2,272.2,272.29,272.37,272.42,272.48,272.55,272.59
27/10:51:44,272.2,272.2,272.2,272.2,272.29,272.37,272.42,272.48,272.56,272.59
27/10:51:44,272.2,272.2,272.2,272.2,272.29,272.37,272.42,272.49,272.56,272.59
27/10:51:44,272.2,272.2,272.2,272.2,272.29,272.37,272.42,272.49,272.56,272.59
27/10:51:44,272.2,272.2,272.2,272.2,272.29,272.37,272.42,272.49,272.56,272.59
27/10:51:45,272.2,272.2,272.2,272.2,272.29,272.36,272.42,272.48,272.55,272.59
27/10:51:46,272.2,272.2,272.2,272.2,272.28,272.36,272.42,272.48,272.55,272.58
27/10:51:46,272.2,272.2,272.2,272.2,272.28,272.36,272.42,272.48,272.55,272.58
27/10:51:47,272.2,272.2,272.2,272.2,272.28,272.36,272.42,272.48,272.55,272.58
27/10:51:48,272.2,272.2,272.2,272.2,272.28,272.36,272.42,272.48,272.55,272.58
27/10:51:55,272.25,272.25,272.25,272.25,272.27,272.35,272.41,272.47,272.55,272.58
27/10:51:55,272.25,272.25,272.25,272.25,272.27,272.35,272.41,272.47,272.55,272.58
27/10:51:55,272.2,272.2,272.2,272.2,272.28,272.36,272.41,272.47,272.55,272.58
27/10:51:55,272.25,272.25,272.25,272.25,272.28,272.36,272.41,272.47,272.55,272.58
27/10:51:55,272.25,272.25,272.25,272.25,272.28,272.36,272.41,272.48,272.55,272.58
27/10:51:55,272.25,272.25,272.25,272.25,272.28,272.36,272.41,272.48,272.55,272.58
27/10:51:55,272.25,272.25,272.25,272.25,272.28,272.36,272.41,272.48,272.55,272.58
27/10:51:55,272.25,272.25,272.25,272.25,272.28,272.36,272.41,272.48,272.55,272.58
27/10:51:55,272.25,272.25,272.25,272.25,272.28,272.36,272.41,272.48,272.55,272.58
27/10:51:55,272.25,272.25,272.25,272.25,272.28,272.36,272.41,272.48,272.55,272.58
27/10:51:56,272.25,272.25,272.25,272.25,272.27,272.35,272.41,272.47,272.55,272.58
27/10:52:01,272.25,272.25,272.25,272.25,272.27,272.35,272.41,272.47,272.54,272.58
27/10:52:01,272.25,272.25,272.25,272.25,272.27,272.35,272.41,272.47,272.54,272.58
27/10:52:01,272.25,272.25,272.25,272.25,272.27,272.35,272.41,272.47,272.54,272.58
27/10:52:01,272.25,272.25,272.25,272.25,272.27,272.35,272.41,272.47,272.54,272.58
27/10:52:01,272.25,272.25,272.25,272.25,272.27,272.35,272.41,272.47,272.54,272.58
27/10:52:01,272.25,272.25,272.25,272.25,272.27,272.35,272.41,272.47,272.54,272.58
27/10:52:01,272.25,272.25,272.25,272.25,272.27,272.35,272.41,272.47,272.54,272.58
27/10:52:01,272.25,272.25,272.25,272.25,272.27,272.35,272.41,272.47,272.54,272.58
27/10:52:01,272.25,272.25,272.25,272.25,272.27,272.35,272.41,272.47,272.54,272.58
27/10:52:02,272.25,272.25,272.25,272.25,272.26,272.34,272.4,272.46,272.53,272.57
27/10:52:02,272.25,272.25,272.25,272.25,272.26,272.34,272.4,272.46,272.53,272.57
27/10:52:02,272.25,272.25,272.25,272.25,272.26,272.34,272.4,272.46,272.53,272.57
27/10:52:02,272.25,272.25,272.25,272.25,272.26,272.34,272.4,272.46,272.54,272.57
27/10:52:02,272.25,272.25,272.25,272.25,272.26,272.34,272.4,272.46,272.54,272.57
27/10:52:02,272.25,272.25,272.25,272.25,272.26,272.34,272.4,272.46,272.54,272.57
27/10:52:02,272.2,272.2,272.2,272.2,272.27,272.35,272.4,272.46,272.54,272.57
27/10:52:02,272.2,272.2,272.2,272.2,272.27,272.35,272.4,272.46,272.54,272.58
27/10:52:02,272.2,272.2,272.2,272.2,272.27,272.35,272.41,272.47,272.54,272.58
27/10:52:02,272.2,272.2,272.2,272.2,272.27,272.35,272.41,272.47,272.54,272.58
27/10:52:03,272.2,272.2,272.2,272.2,272.26,272.34,272.4,272.46,272.53,272.57
27/10:52:03,272.2,272.2,272.2,272.2,272.26,272.34,272.4,272.46,272.53,272.57
27/10:52:03,272.25,272.25,272.25,272.25,272.26,272.34,272.4,272.46,272.53,272.57
27/10:52:03,272.25,272.25,272.25,272.25,272.26,272.34,272.4,272.46,272.53,272.57
27/10:52:04,272.25,272.25,272.25,272.25,272.26,272.34,272.4,272.45,272.53,272.57
27/10:52:04,272.25,272.25,272.25,272.25,272.26,272.34,272.4,272.45,272.53,272.57
27/10:52:04,272.25,272.25,272.25,272.25,272.26,272.34,272.4,272.46,272.53,272.57
27/10:52:04,272.25,272.25,272.25,272.25,272.26,272.34,272.4,272.46,272.53,272.57
27/10:52:04,272.2,272.2,272.2,272.2,272.26,272.34,272.4,272.46,272.53,272.57
27/10:52:04,272.2,272.2,272.2,272.2,272.26,272.34,272.4,272.46,272.53,272.57
27/10:52:05,272.25,272.25,272.25,272.25,272.26,272.33,272.4,272.45,272.52,272.57
27/10:52:05,272.25,272.25,272.25,272.25,272.26,272.33,272.4,272.45,272.52,272.57
27/10:52:05,272.25,272.25,272.25,272.25,272.26,272.33,272.4,272.45,272.52,272.57
27/10:52:05,272.25,272.25,272.25,272.25,272.26,272.33,272.4,272.45,272.53,272.57
27/10:52:05,272.25,272.25,272.25,272.25,272.26,272.33,272.4,272.45,272.53,272.57
27/10:52:05,272.25,272.25,272.25,272.25,272.26,272.34,272.4,272.45,272.53,272.57
27/10:52:06,272.25,272.25,272.25,272.25,272.26,272.33,272.39,272.44,272.52,272.56
27/10:52:06,272.25,272.25,272.25,272.25,272.26,272.33,272.39,272.45,272.52,272.56
27/10:52:06,272.25,272.25,272.25,272.25,272.26,272.33,272.39,272.45,272.52,272.56
27/10:52:06,272.25,272.25,272.25,272.25,272.26,272.33,272.39,272.45,272.52,272.56
27/10:52:06,272.3,272.3,272.3,272.3,272.26,272.33,272.39,272.45,272.52,272.56
27/10:52:06,272.25,272.25,272.25,272.25,272.26,272.33,272.39,272.45,272.52,272.56
27/10:52:06,272.25,272.25,272.25,272.25,272.26,272.33,272.39,272.45,272.52,272.57
27/10:52:06,272.25,272.25,272.25,272.25,272.26,272.33,272.39,272.45,272.52,272.57
27/10:52:06,272.25,272.25,272.25,272.25,272.26,272.33,272.39,272.45,272.52,272.57
27/10:52:07,272.25,272.25,272.25,272.25,272.25,272.32,272.39,272.44,272.51,272.56
27/10:52:07,272.25,272.25,272.25,272.25,272.25,272.32,272.39,272.44,272.51,272.56
27/10:52:07,272.25,272.25,272.25,272.25,272.25,272.32,272.39,272.44,272.51,272.56
